order_id,customer_id,rating,feedback_category,sentiment,year_month
1606381345,31940833,4,Delivery,Neutral,2023-03
239830094,99627097,4,Customer Service,Neutral,2023-08
580582858,59398136,4,Customer Service,Positive,2023-09
4191340899,90649019,5,App Experience,Positive,2023-05
1013630716,85763665,1,Product Quality,Negative,2024-05
8220017366,91550885,2,Delivery,Negative,2023-05
4353485612,77007315,3,Customer Service,Negative,2024-08
8682172393,97141762,3,Delivery,Neutral,2024-10
4085089017,50899600,3,Delivery,Neutral,2024-06
1287686307,79076101,4,Customer Service,Positive,2024-01
4425450216,40192266,5,Product Quality,Positive,2023-06
7799346570,37947202,4,Delivery,Positive,2023-10
5917975686,37054866,5,App Experience,Positive,2024-06
9588500388,84448310,3,Customer Service,Neutral,2024-07
3963207709,99893898,3,Delivery,Neutral,2024-01
2217466286,9278983,1,Product Quality,Negative,2023-04
7130088913,86444757,1,Customer Service,Negative,2023-06
9064682961,17597449,4,Customer Service,Neutral,2024-07
6060156146,92404798,1,Customer Service,Negative,2023-05
3106610673,74762653,1,Product Quality,Negative,2024-06
442408751,56780331,4,Customer Service,Neutral,2023-10
353571238,60561655,4,Product Quality,Positive,2024-01
4670530333,42723554,5,Product Quality,Positive,2024-05
4961370923,61020,4,Delivery,Neutral,2024-02
8946821991,31582950,3,App Experience,Neutral,2024-04
5720622852,66130660,3,Customer Service,Neutral,2023-04
7305353953,42012717,4,Delivery,Neutral,2024-01
1402723627,85006599,3,Delivery,Neutral,2024-05
9820620357,243838,1,Customer Service,Negative,2023-12
1930286155,51034600,4,Customer Service,Neutral,2024-09
6759029950,83577942,1,Delivery,Negative,2023-12
9032188284,59427862,1,Customer Service,Negative,2023-08
9490161602,28663279,1,Customer Service,Negative,2023-04
8565257085,33034249,1,App Experience,Negative,2023-09
4884845960,34156884,4,App Experience,Neutral,2023-09
6181604084,4200802,4,Customer Service,Neutral,2023-10
2718508408,20360447,5,App Experience,Positive,2023-08
8354866000,80696046,2,Product Quality,Negative,2024-02
8025728977,26912171,4,Customer Service,Positive,2024-08
6531356394,85561151,3,App Experience,Neutral,2023-05
5489184758,49529811,3,Product Quality,Negative,2024-03
1377599881,48481702,2,Product Quality,Negative,2024-08
227162938,28111842,4,Customer Service,Neutral,2024-04
3449083612,91382237,4,Delivery,Positive,2023-11
5662514948,30455484,3,Customer Service,Negative,2023-05
2034571482,86167288,4,Delivery,Neutral,2024-02
348782569,72415263,2,App Experience,Negative,2023-09
8697396531,21282544,4,App Experience,Positive,2023-10
3538455450,77345018,4,App Experience,Neutral,2024-09
7513290139,26285589,2,Delivery,Negative,2023-05
8320461939,83298567,4,App Experience,Neutral,2024-04
8217899522,18465047,4,App Experience,Neutral,2024-10
4217056877,2903620,4,App Experience,Neutral,2024-03
3684167813,46563355,4,Customer Service,Neutral,2024-09
5351904164,97411107,4,Delivery,Neutral,2024-08
2731829604,46615831,3,Product Quality,Neutral,2024-02
7162485958,75081265,4,Customer Service,Positive,2023-12
4830502113,89867195,3,App Experience,Neutral,2024-01
9797013595,80571942,4,App Experience,Positive,2024-05
9487843345,23794330,4,Customer Service,Neutral,2024-06
2148242015,39093069,3,Customer Service,Negative,2023-05
7465258008,51503088,4,Delivery,Positive,2023-10
8875274470,57102800,5,Product Quality,Positive,2024-04
7049717910,44410149,5,Customer Service,Positive,2024-05
4829897426,25587553,3,Product Quality,Neutral,2023-06
3532186218,24456825,2,App Experience,Negative,2023-08
6897674900,79592021,2,Delivery,Negative,2024-05
163895717,61982521,5,Product Quality,Positive,2023-11
9857592403,84275450,2,Product Quality,Negative,2023-10
2521197661,13251137,4,Delivery,Positive,2024-02
488314125,5716817,4,Delivery,Positive,2023-04
5073549838,75082508,4,Product Quality,Neutral,2024-04
6399568661,82594354,5,App Experience,Positive,2023-12
3672658084,48228547,4,Delivery,Positive,2024-05
8273236145,85763665,3,Delivery,Neutral,2024-09
3411233779,79991320,4,App Experience,Positive,2024-04
8024667539,31622158,2,Product Quality,Negative,2024-07
6112199794,77086539,5,App Experience,Positive,2024-09
9484473160,21456226,3,Product Quality,Negative,2023-04
9729709418,45323391,3,Product Quality,Neutral,2023-03
7900224799,68692574,3,App Experience,Negative,2024-07
1821414490,75632045,5,Delivery,Positive,2024-10
5813507399,76019750,4,App Experience,Positive,2024-04
3928003125,53636086,3,App Experience,Negative,2023-12
5271866987,10562528,3,Product Quality,Neutral,2024-08
9794537731,85869195,4,Customer Service,Positive,2023-05
4852718488,71902700,5,Product Quality,Positive,2024-04
8300546273,13796199,4,Delivery,Positive,2023-09
976104194,6061349,2,Product Quality,Negative,2024-05
5373961125,57081917,3,App Experience,Negative,2024-11
6056126973,48765625,3,App Experience,Negative,2024-07
6352881332,80517784,4,Customer Service,Positive,2024-01
1643234106,37691544,2,Product Quality,Negative,2024-09
8697966993,85869195,4,Customer Service,Positive,2024-03
2276061263,83701325,3,Customer Service,Negative,2024-10
4045613782,61763552,3,Customer Service,Neutral,2023-08
2959828441,9987182,4,Customer Service,Positive,2024-03
3514589876,59620534,4,App Experience,Neutral,2023-10
9444081952,72576730,2,Product Quality,Negative,2023-11
8183959589,26752630,1,App Experience,Negative,2023-12
1712832927,5228136,4,Delivery,Positive,2024-03
8162867215,25713335,1,App Experience,Negative,2024-08
4160230443,87889031,4,Product Quality,Neutral,2024-04
9787535949,57340963,4,App Experience,Positive,2023-04
3423995261,75928073,3,Customer Service,Neutral,2023-05
1523343168,80862136,4,Customer Service,Positive,2024-07
1948066291,61320989,4,Customer Service,Positive,2024-10
2021361582,99695529,3,Delivery,Neutral,2024-05
7491420331,27504517,3,Delivery,Negative,2024-05
994840771,85088479,4,Product Quality,Positive,2023-10
6277344634,11202130,2,Customer Service,Negative,2024-07
4092653338,13604883,1,Customer Service,Negative,2024-04
7213712604,49433260,1,Delivery,Negative,2023-11
7326709115,22800586,4,Product Quality,Positive,2023-11
9419789569,8733344,3,App Experience,Neutral,2024-07
5388191488,74735607,4,Delivery,Neutral,2024-03
9065873433,32635818,4,App Experience,Neutral,2023-10
4627342297,88843865,3,Delivery,Neutral,2023-08
4286971111,469006,3,App Experience,Negative,2024-05
645282074,13265605,3,Delivery,Neutral,2023-05
7260939789,39999278,4,App Experience,Neutral,2023-10
1716322448,95873651,2,Delivery,Negative,2023-09
4293959647,820740,2,Product Quality,Negative,2023-10
3331935300,29095552,1,Delivery,Negative,2023-06
1775389576,15830066,4,Product Quality,Neutral,2024-03
8194774262,46836361,4,App Experience,Neutral,2024-10
3615279775,61618079,3,Customer Service,Neutral,2023-11
11467999,78267238,5,Customer Service,Positive,2023-04
3971267196,8536503,4,Customer Service,Positive,2024-01
1584863963,61877649,4,Customer Service,Neutral,2024-07
1557893814,75244116,2,Delivery,Negative,2024-04
8172695964,45323391,3,Customer Service,Neutral,2024-07
7462800868,93127511,4,Customer Service,Positive,2023-10
5438961669,37245065,5,App Experience,Positive,2024-09
4904849001,93563435,2,Product Quality,Negative,2023-11
4816980820,52613657,4,Product Quality,Positive,2023-03
9004078716,55552600,1,Product Quality,Negative,2023-08
8350353728,25585013,1,Customer Service,Negative,2024-01
1204084245,1342184,3,Product Quality,Negative,2023-09
4142209897,44557943,3,Delivery,Negative,2023-09
125551624,14693393,5,Customer Service,Positive,2024-08
9970545044,22931642,1,App Experience,Negative,2023-08
7976032064,72946405,2,Customer Service,Negative,2024-05
8691567542,41640262,2,Customer Service,Negative,2024-06
3592747590,12755730,2,Customer Service,Negative,2024-04
7495753437,4758426,3,Delivery,Neutral,2023-06
3965847120,80761521,4,App Experience,Positive,2023-05
9365984533,89704218,5,Product Quality,Positive,2024-06
2948242102,13189939,5,Customer Service,Positive,2023-10
6161193691,55693909,4,App Experience,Positive,2023-05
5964122835,14006996,5,App Experience,Positive,2024-03
8879377902,61320989,3,Customer Service,Neutral,2024-03
8158068874,64403005,5,Customer Service,Positive,2024-07
7039570964,68941950,5,Customer Service,Positive,2024-04
5482913265,88324928,4,App Experience,Neutral,2024-08
1018255782,2219590,4,Product Quality,Neutral,2024-09
8441505853,48409448,5,App Experience,Positive,2023-11
3850018395,57674875,3,App Experience,Neutral,2023-06
4884197611,28173165,3,Product Quality,Negative,2023-04
5321849748,84468124,4,Customer Service,Positive,2024-03
9808738347,7728406,4,Product Quality,Positive,2024-03
8727249149,35826539,3,App Experience,Neutral,2023-06
2772154780,50899600,5,Customer Service,Positive,2024-07
9128056381,98691989,1,Delivery,Negative,2024-06
4461463308,81352781,3,App Experience,Neutral,2023-06
5636483988,34095555,4,App Experience,Neutral,2024-01
1532065529,75464725,1,Customer Service,Negative,2023-12
9933994647,83304571,1,Delivery,Negative,2024-02
4823026749,34835738,2,Product Quality,Negative,2024-08
7453442245,77869660,3,Product Quality,Negative,2024-09
6519941559,29902416,5,App Experience,Positive,2024-05
3798769654,75913572,5,Product Quality,Positive,2024-09
5034289521,21201299,3,Delivery,Neutral,2024-05
6971088688,11389698,4,Customer Service,Neutral,2023-07
5650184107,19771128,3,Product Quality,Neutral,2023-06
5770410311,20956158,5,Delivery,Positive,2023-12
274530126,35278126,3,App Experience,Negative,2023-04
4819831152,66886852,5,Product Quality,Positive,2024-09
6977688323,56780331,4,App Experience,Neutral,2023-06
2035952734,63360864,3,Product Quality,Negative,2023-04
3665334102,51476157,3,Delivery,Neutral,2024-11
1862413314,48150243,5,Delivery,Positive,2024-05
4466643926,82989313,4,Product Quality,Neutral,2024-04
4470717835,76008165,2,Delivery,Negative,2023-07
3018086191,76359458,1,App Experience,Negative,2024-02
2447983559,99772709,3,App Experience,Neutral,2024-10
5116322704,63360864,4,App Experience,Positive,2024-06
8941550852,54145987,4,Delivery,Positive,2024-04
8026773850,94730288,3,Product Quality,Neutral,2023-10
2102402075,30317733,4,Delivery,Positive,2024-07
989844439,30468930,4,Customer Service,Neutral,2023-07
8426805628,11636968,5,Product Quality,Positive,2023-04
7662188403,35554129,4,Product Quality,Neutral,2023-05
9141654140,77811864,3,Product Quality,Neutral,2023-07
5696947751,90745023,4,Customer Service,Neutral,2023-11
8953871540,1601161,1,App Experience,Negative,2023-11
1767778760,67729191,1,Delivery,Negative,2023-04
5516201271,73661993,1,Delivery,Negative,2024-07
9358248664,75213636,4,Customer Service,Positive,2023-12
1530424665,45700739,5,Delivery,Positive,2023-04
7816293360,87669943,2,App Experience,Negative,2023-07
1602396548,11063505,3,Delivery,Negative,2024-09
7938126128,26199489,2,Product Quality,Negative,2023-06
271744331,47274329,3,App Experience,Neutral,2023-08
387311360,70221073,4,Delivery,Neutral,2023-08
1286123100,45659330,3,App Experience,Neutral,2023-12
4832392771,10038382,3,Product Quality,Negative,2023-11
4800106448,49970560,4,Product Quality,Positive,2023-12
5500008514,31371112,5,Product Quality,Positive,2024-05
7879575037,7228206,4,Delivery,Neutral,2024-01
50845914,54893418,3,Customer Service,Negative,2023-04
9766990467,48358028,1,App Experience,Negative,2023-06
4215602937,66499992,5,Delivery,Positive,2023-10
238484255,73869823,2,App Experience,Negative,2024-04
3293988248,89986926,1,App Experience,Negative,2024-09
5296157775,99231937,5,Delivery,Positive,2024-07
1143489067,21432404,3,Customer Service,Negative,2023-09
8524452029,40986000,3,Delivery,Neutral,2023-11
4256779885,88745052,5,App Experience,Positive,2023-06
7744686996,72946405,2,App Experience,Negative,2023-09
5427462399,41647393,5,App Experience,Positive,2024-06
8596751747,66359719,1,Product Quality,Negative,2024-03
4746468643,15144290,4,App Experience,Neutral,2023-08
3010047327,5716817,1,Customer Service,Negative,2023-12
1236959246,94033330,5,Product Quality,Positive,2024-10
6600422315,79726146,4,Customer Service,Positive,2023-09
3227252410,83023956,4,App Experience,Neutral,2024-02
6972292408,19682060,4,Delivery,Neutral,2023-11
7562754470,10700664,3,Customer Service,Negative,2024-02
7361971676,27504517,4,Customer Service,Positive,2023-08
8875605037,93867669,1,App Experience,Negative,2023-09
8508253527,31233120,2,App Experience,Negative,2024-09
6798775600,24845814,4,Customer Service,Positive,2023-10
3624810422,42366724,2,Customer Service,Negative,2024-08
4740213452,84066402,2,Customer Service,Negative,2024-02
3825468344,81337068,4,Product Quality,Neutral,2023-04
902245665,44828791,5,Customer Service,Positive,2024-08
6874299189,24633671,3,App Experience,Neutral,2023-08
1127125313,91312072,2,Customer Service,Negative,2023-12
3606548818,85354059,4,App Experience,Neutral,2023-05
5750044154,11636968,3,App Experience,Neutral,2024-09
3872847781,27727819,3,Customer Service,Negative,2023-09
5939554684,3875480,3,Delivery,Neutral,2023-06
676412814,57291761,4,Customer Service,Neutral,2024-07
4248390724,6390687,2,Product Quality,Negative,2023-08
8938687150,97664747,2,Product Quality,Negative,2023-04
7898867047,899941,2,Delivery,Negative,2023-05
2142065357,469006,4,Delivery,Positive,2024-01
9024719693,21597477,5,Delivery,Positive,2024-06
8976616698,90346920,1,Customer Service,Negative,2023-08
8792586840,91566278,3,Customer Service,Neutral,2023-06
5375387413,66768157,1,App Experience,Negative,2023-04
4252164097,72366758,5,App Experience,Positive,2023-09
8423273411,5418547,1,Delivery,Negative,2023-05
2551179741,18791381,2,Customer Service,Negative,2024-04
227511348,11775073,4,Product Quality,Neutral,2024-08
4434464045,7591711,3,Customer Service,Negative,2023-09
7041011843,35705377,3,App Experience,Negative,2024-02
6510283268,67383024,3,Customer Service,Negative,2024-06
6853654698,85198177,4,App Experience,Positive,2023-08
9338996795,2219590,4,Customer Service,Neutral,2024-01
7346145952,96629258,4,Customer Service,Neutral,2024-03
6497069610,52672659,3,Delivery,Neutral,2024-04
1741402363,87200291,1,Product Quality,Negative,2024-06
4825878367,46717997,2,Delivery,Negative,2024-10
7019011442,41640262,4,Customer Service,Positive,2023-06
1674463798,52085702,4,App Experience,Neutral,2024-09
305684588,46876240,1,Customer Service,Negative,2024-08
5967495442,77086074,3,Product Quality,Neutral,2024-07
2571047526,90665975,2,Delivery,Negative,2023-06
7784811086,53332493,4,Product Quality,Positive,2024-09
7942005230,78614729,4,Delivery,Neutral,2023-03
6653543195,95334407,4,App Experience,Positive,2023-09
397928918,71902700,4,Customer Service,Neutral,2024-09
776120140,25128143,3,Product Quality,Neutral,2023-11
8293188779,28991365,1,Product Quality,Negative,2024-10
178737268,2164524,3,Customer Service,Neutral,2023-06
5246598523,90665975,5,Customer Service,Positive,2023-11
1172544737,30188374,4,App Experience,Positive,2023-11
6419533291,92404798,3,Delivery,Neutral,2023-07
882083749,51833636,4,Customer Service,Positive,2023-06
3185510401,43990799,4,Delivery,Positive,2024-10
7760767006,93018527,3,Product Quality,Neutral,2023-08
3833878150,644189,3,Delivery,Neutral,2024-06
369899578,44198187,3,App Experience,Negative,2023-08
1944466212,70798876,4,Product Quality,Positive,2024-09
4064447117,6061349,3,Delivery,Neutral,2024-02
1553685597,22822088,3,App Experience,Neutral,2024-10
3682284811,96009692,3,Delivery,Neutral,2024-07
291439357,62679120,4,Customer Service,Positive,2023-04
8285784194,17390673,2,Customer Service,Negative,2024-09
5058742647,29562254,5,Delivery,Positive,2024-09
6917020296,34655710,1,App Experience,Negative,2024-07
6671181961,50968312,5,Customer Service,Positive,2023-10
5123439997,89886179,4,Delivery,Neutral,2024-02
8510183245,3897936,4,App Experience,Neutral,2024-10
6081384585,94529626,4,Delivery,Neutral,2024-03
4423613746,98088303,1,Delivery,Negative,2023-08
1530472691,82169898,3,Product Quality,Neutral,2024-08
7009303199,85519349,3,App Experience,Neutral,2024-02
5386652055,71252391,5,Delivery,Positive,2024-04
4413239746,22915611,5,App Experience,Positive,2023-04
4988875078,65514005,4,App Experience,Positive,2023-07
1617565217,43518622,3,Product Quality,Negative,2024-06
392038758,24144240,4,Product Quality,Positive,2024-07
1828727552,12455156,4,Product Quality,Positive,2024-03
7119397338,25850478,3,App Experience,Negative,2024-10
2611271708,11446157,3,Delivery,Negative,2024-04
7162509481,1174162,1,App Experience,Negative,2024-10
131913576,48228547,2,Delivery,Negative,2023-10
6627201490,28991365,1,Delivery,Negative,2023-12
4644950813,81655250,4,Product Quality,Positive,2023-08
9434934993,92027021,2,Customer Service,Negative,2024-08
2556317798,29562072,5,Customer Service,Positive,2023-09
2826150539,24456825,3,Delivery,Neutral,2023-11
4283803308,4543215,3,Delivery,Neutral,2023-12
6873424093,35705377,5,Customer Service,Positive,2024-02
4741294126,66354642,4,App Experience,Positive,2024-09
4967241271,45708879,4,Product Quality,Positive,2023-05
9554079946,69516494,5,App Experience,Positive,2023-12
4601205399,97111069,4,App Experience,Positive,2023-07
5633967304,72605638,3,Delivery,Negative,2024-01
4168163237,47503133,4,Delivery,Positive,2023-07
5924297360,59197894,3,Product Quality,Neutral,2024-09
2120299901,28499191,4,Delivery,Neutral,2024-06
1070876534,59329145,4,App Experience,Neutral,2024-02
7032280048,18567760,2,Customer Service,Negative,2023-09
156346853,57331847,5,Customer Service,Positive,2023-03
6873267326,45546750,4,App Experience,Neutral,2024-02
1370661468,64795608,5,App Experience,Positive,2023-09
3612128358,8513589,3,App Experience,Negative,2024-04
1736953222,86704661,5,Delivery,Positive,2024-02
9107923488,85354059,4,Delivery,Positive,2023-11
4378877600,46989310,1,Product Quality,Negative,2023-11
3232762361,22613559,5,Delivery,Positive,2023-07
1831641377,76971644,3,Product Quality,Neutral,2024-03
562428866,57833505,3,Delivery,Neutral,2023-04
4607715908,59095971,3,Customer Service,Neutral,2024-08
4804575203,53974737,3,Product Quality,Negative,2023-05
8287234948,47939657,5,Customer Service,Positive,2024-10
6074452586,78806824,3,Product Quality,Negative,2023-09
6821790656,66710182,3,App Experience,Negative,2024-08
7821942520,84468124,3,Delivery,Neutral,2024-02
3012496270,27604184,4,Customer Service,Neutral,2023-04
8980370750,76971644,1,Product Quality,Negative,2023-09
6535672015,4758426,3,App Experience,Negative,2023-05
6999060704,15534747,5,Product Quality,Positive,2023-04
9403732731,73393269,5,Product Quality,Positive,2024-05
5649255352,84119685,4,Delivery,Positive,2024-10
5034409841,46629917,3,Product Quality,Neutral,2023-08
9072111617,49985597,2,App Experience,Negative,2024-09
9556880451,48778633,4,Delivery,Neutral,2023-10
4602796463,22047134,2,Delivery,Negative,2024-09
6061353924,49241309,5,App Experience,Positive,2024-03
4366519080,63339001,5,Customer Service,Positive,2023-05
1324817141,71694275,4,App Experience,Positive,2023-08
5419080144,55404382,3,Product Quality,Neutral,2024-11
8813470284,57537308,5,Delivery,Positive,2024-01
3182992799,81906973,3,Delivery,Negative,2023-10
7792996715,22081691,3,App Experience,Neutral,2024-01
6962624734,88866835,4,App Experience,Positive,2023-04
5948662456,35988028,3,Customer Service,Neutral,2023-06
3395675979,88202341,4,App Experience,Neutral,2023-06
7550368787,51592174,4,Product Quality,Positive,2023-12
8357671697,97388817,3,Customer Service,Negative,2024-04
9600704922,90372221,3,Product Quality,Negative,2023-11
9915229426,12832151,2,Product Quality,Negative,2024-02
9927474026,94137242,4,Product Quality,Neutral,2023-03
6310535397,21461764,1,Customer Service,Negative,2023-05
8045941430,67829645,3,Delivery,Neutral,2023-05
4390394582,49795571,3,Delivery,Negative,2024-11
5062545226,84275450,4,Product Quality,Neutral,2023-11
2836701831,62323608,2,App Experience,Negative,2024-06
4115492281,32540616,3,Customer Service,Neutral,2024-01
3554645781,26227445,3,Customer Service,Neutral,2024-04
3983605701,19067680,1,Delivery,Negative,2024-01
8581516385,8241122,4,Product Quality,Neutral,2023-12
8290229112,88923048,4,Delivery,Neutral,2024-03
1195560119,83039559,4,App Experience,Positive,2023-04
5077327994,243838,4,App Experience,Neutral,2023-08
2945185661,81102955,4,Delivery,Positive,2023-07
3951005873,52085702,1,Delivery,Negative,2024-10
3490816523,25128143,2,Delivery,Negative,2024-01
6739114301,51544662,4,Delivery,Positive,2023-03
5728818155,31000129,3,Product Quality,Negative,2023-11
7713651693,8351747,5,Delivery,Positive,2023-08
5452048621,22483684,3,Product Quality,Neutral,2024-10
2297027645,36578947,3,App Experience,Negative,2024-04
2438302298,77862447,3,Delivery,Neutral,2023-04
578811216,75739462,3,Product Quality,Negative,2024-06
8684710720,74172010,4,App Experience,Neutral,2023-09
1249797614,54797119,2,Customer Service,Negative,2024-06
8013026217,52337289,4,Delivery,Positive,2023-03
5421697986,95971469,4,Delivery,Positive,2023-05
8922741261,22133362,4,Delivery,Positive,2024-08
3441102335,12077371,3,Product Quality,Neutral,2023-11
6065607924,91868185,4,Product Quality,Positive,2024-05
5153395650,94033330,3,Product Quality,Negative,2023-03
2215235447,88215615,4,Delivery,Neutral,2024-09
5678676134,76917159,4,Delivery,Neutral,2024-09
5045588926,67092149,5,Product Quality,Positive,2023-07
1677502866,24644542,2,Product Quality,Negative,2024-01
4777610024,81808190,5,App Experience,Positive,2024-05
477350788,3638834,4,Customer Service,Positive,2023-10
4616699342,11446157,4,App Experience,Neutral,2023-04
8849914077,32527479,4,Delivery,Neutral,2024-01
9183435457,25722990,3,Customer Service,Negative,2024-10
6922646336,92416428,4,App Experience,Positive,2023-06
3228806806,70543108,1,Product Quality,Negative,2023-06
4893095476,21409946,4,Product Quality,Neutral,2024-10
7773468233,22210238,3,Product Quality,Neutral,2023-10
5928657526,22076522,3,App Experience,Negative,2023-10
4435936422,47206881,4,Customer Service,Positive,2023-12
6031122324,28603182,1,Customer Service,Negative,2024-06
7286969496,75913572,5,App Experience,Positive,2023-06
4665508413,77035814,4,Delivery,Positive,2023-11
9224598372,50015282,5,Delivery,Positive,2024-03
842020543,99231937,4,Product Quality,Neutral,2024-08
7237143327,96253172,3,Product Quality,Neutral,2023-06
5095141954,1469696,1,Product Quality,Negative,2023-08
6229535077,77869660,2,Customer Service,Negative,2024-04
2984879441,16379942,3,Product Quality,Neutral,2024-04
785895477,11389698,4,Product Quality,Neutral,2023-03
6220343481,79895967,4,App Experience,Positive,2023-06
5897343054,52815265,3,Customer Service,Neutral,2023-03
60465,15808945,4,Product Quality,Neutral,2024-10
2245476104,8628482,5,App Experience,Positive,2023-06
6347292505,83597876,4,Customer Service,Neutral,2024-06
8321900643,1655637,4,Product Quality,Positive,2023-10
9639033064,20314691,4,Product Quality,Positive,2024-08
2748368258,92404798,4,Product Quality,Positive,2023-08
1444371693,9274874,4,Customer Service,Positive,2023-05
7111342746,35459748,4,App Experience,Neutral,2024-10
9457576236,80800079,3,Customer Service,Neutral,2023-11
4167252733,70589930,1,Delivery,Negative,2023-11
4304875010,89995124,4,Product Quality,Positive,2024-01
4870910859,88532418,5,Product Quality,Positive,2023-07
3674118222,32868927,4,Customer Service,Positive,2024-07
38408517,39674723,3,Customer Service,Neutral,2023-11
3081609596,7076456,1,Customer Service,Negative,2023-04
1390229631,67952740,5,Customer Service,Positive,2023-08
7498092418,50968312,2,App Experience,Negative,2023-10
3334055527,79298972,4,App Experience,Positive,2023-04
8729426842,37904682,4,Product Quality,Neutral,2023-06
1722808791,51014003,2,Customer Service,Negative,2023-05
9775070757,55042740,4,Product Quality,Positive,2024-03
4737779056,43980719,5,Delivery,Positive,2024-08
2047483376,11493380,3,Delivery,Negative,2023-10
4758632331,34853377,4,App Experience,Positive,2023-09
4741574337,40841791,4,Customer Service,Positive,2024-02
5805120939,12277039,5,Customer Service,Positive,2024-07
7550508,93127511,5,Delivery,Positive,2023-10
1966056265,63802820,3,Product Quality,Negative,2024-08
6363072906,29095552,4,Product Quality,Neutral,2024-07
7389054351,25585013,5,Customer Service,Positive,2023-12
7146572423,80954112,1,Product Quality,Negative,2023-06
4590810848,20298398,2,App Experience,Negative,2023-05
9226364404,29858395,4,Delivery,Neutral,2023-11
6687792641,93924203,5,App Experience,Positive,2024-05
5183577434,2134827,1,Customer Service,Negative,2024-01
7440785414,72132838,5,App Experience,Positive,2023-11
7932057095,73363613,4,Product Quality,Neutral,2023-09
6126906924,33675108,5,Product Quality,Positive,2023-12
8997788831,72495274,1,Delivery,Negative,2023-03
3480516243,23567263,4,Product Quality,Positive,2024-08
1234692850,76971644,5,App Experience,Positive,2024-03
4954911880,82359623,4,Customer Service,Neutral,2023-04
504060154,55060796,3,Product Quality,Negative,2023-07
8723752267,13494314,2,Delivery,Negative,2024-07
5724116944,93938425,4,Customer Service,Neutral,2024-06
8161349145,19080489,3,Customer Service,Negative,2024-03
2985254380,73377004,1,Product Quality,Negative,2023-11
9837170359,42723554,5,Customer Service,Positive,2023-04
3915323515,32987624,3,Customer Service,Neutral,2024-09
8829163586,11387110,1,Product Quality,Negative,2024-01
961526405,63083547,4,App Experience,Neutral,2024-10
5792721465,49617892,1,Delivery,Negative,2024-10
8094117960,95018817,4,Delivery,Positive,2023-04
9318325652,89986926,3,Customer Service,Neutral,2024-04
852676412,65570302,4,App Experience,Positive,2024-08
6487883093,37309023,3,Product Quality,Neutral,2024-10
5398965602,99412119,3,App Experience,Negative,2024-06
6149664144,52678787,3,App Experience,Neutral,2024-10
6231586256,12755730,2,Customer Service,Negative,2023-05
4598622116,85518832,2,Product Quality,Negative,2024-03
8971796779,21786873,3,Delivery,Neutral,2024-07
2148246883,93563435,3,Product Quality,Negative,2023-09
4357632507,6150721,1,Customer Service,Negative,2024-09
3323576462,20163931,4,App Experience,Positive,2023-12
4220834107,74682740,5,Product Quality,Positive,2023-09
4409513224,12814732,2,App Experience,Negative,2024-10
5610159677,90184276,5,Delivery,Positive,2023-08
6259219127,21577948,3,Product Quality,Negative,2023-05
5628497118,50229203,4,App Experience,Neutral,2024-10
1508576390,81541985,4,App Experience,Neutral,2023-07
5922953060,96628029,5,Product Quality,Positive,2024-09
5130838561,10524732,4,Delivery,Neutral,2023-07
3217749279,40643232,1,Customer Service,Negative,2023-09
9279422297,15043066,4,Product Quality,Neutral,2023-04
222955546,51661209,1,App Experience,Negative,2023-09
8290493339,69340015,1,App Experience,Negative,2024-01
6418952352,34381941,4,Delivery,Positive,2023-08
8978231928,73799927,4,App Experience,Positive,2024-10
3746306403,47625855,4,Product Quality,Positive,2023-07
3157198428,61753272,4,App Experience,Neutral,2024-10
981939883,51119088,3,Product Quality,Negative,2023-05
6569836274,5228136,4,Customer Service,Neutral,2024-06
5695124358,90144978,5,App Experience,Positive,2024-05
773335066,26935187,4,App Experience,Positive,2023-07
3618712852,27049432,3,Customer Service,Neutral,2023-10
6009732867,6982488,4,App Experience,Neutral,2024-08
7269785858,47939657,4,Product Quality,Neutral,2024-08
5798831066,42102289,4,Customer Service,Neutral,2024-04
5330654120,90299101,4,Product Quality,Neutral,2024-11
462189338,34755436,4,Product Quality,Positive,2023-09
7536187765,19091057,4,Product Quality,Neutral,2024-04
9938820107,27304727,4,Delivery,Neutral,2023-11
9410751894,44859592,4,Product Quality,Neutral,2024-07
9172888683,71956734,1,App Experience,Negative,2024-06
8018695018,68419593,4,Delivery,Positive,2023-05
7456610316,74231111,2,Customer Service,Negative,2024-07
5627902734,69415494,4,App Experience,Neutral,2023-03
5189768940,50045027,4,App Experience,Neutral,2023-10
173709007,43034188,3,Product Quality,Neutral,2023-10
1485229334,17132416,2,Product Quality,Negative,2023-07
9334479603,49147776,3,Product Quality,Negative,2023-04
8674211510,10562528,3,Customer Service,Neutral,2023-09
390257855,5228136,3,Customer Service,Neutral,2023-04
6642374542,32019725,5,Customer Service,Positive,2024-08
6585999443,93730857,3,Delivery,Negative,2023-06
622705569,93723634,5,Customer Service,Positive,2024-07
1635083835,79135318,2,Product Quality,Negative,2023-09
7359512417,96511007,3,App Experience,Negative,2024-08
9237698013,79895967,1,Product Quality,Negative,2024-08
3492935177,3660263,5,Customer Service,Positive,2024-03
4324086468,68486301,1,Customer Service,Negative,2024-02
9171218505,89968482,2,Delivery,Negative,2024-05
5068157547,46741896,1,Delivery,Negative,2023-10
8558710948,70459847,5,Product Quality,Positive,2024-06
3184669775,71643758,4,Product Quality,Neutral,2024-05
7079324691,38902193,4,Product Quality,Positive,2023-04
4210311922,56195475,4,Product Quality,Positive,2023-05
